state,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_updates,total_enrollments
Tamil Nadu,Mayiladuthurai,609309,26.0,6.0,0.0,16.0,110.0,192.0,48.0,366.0,32.0
Tamil Nadu,Mayiladuthurai,609310,1.0,0.0,0.0,0.0,18.0,11.0,1.0,30.0,1.0
Tamil Nadu,Mayiladuthurai,609311,6.0,0.0,0.0,7.0,33.0,48.0,5.0,93.0,6.0
Tamil Nadu,Mayiladuthurai,609312,2.0,1.0,0.0,5.0,30.0,26.0,3.0,64.0,3.0
Tamil Nadu,Mayiladuthurai,609313,11.0,1.0,0.0,10.0,56.0,114.0,24.0,204.0,12.0
Tamil Nadu,Mayiladuthurai,609314,5.0,0.0,0.0,4.0,47.0,22.0,8.0,81.0,5.0
Tamil Nadu,Mayiladuthurai,609401,4.0,0.0,0.0,2.0,36.0,16.0,7.0,61.0,4.0
Tamil Nadu,Mayiladuthurai,609402,4.0,2.0,0.0,11.0,32.0,48.0,6.0,97.0,6.0
Tamil Nadu,Mayiladuthurai,609403,2.0,0.0,0.0,0.0,6.0,3.0,3.0,12.0,2.0
Tamil Nadu,Mayiladuthurai,609404,7.0,1.0,0.0,3.0,27.0,33.0,7.0,70.0,8.0
Tamil Nadu,Nagapattinam,609001,153.0,33.0,0.0,183.0,1743.0,1492.0,2255.0,5673.0,186.0
Tamil Nadu,Nagapattinam,609003,39.0,7.0,0.0,35.0,255.0,320.0,449.0,1059.0,46.0
Tamil Nadu,Nagapattinam,609101,67.0,19.0,0.0,94.0,942.0,798.0,1459.0,3293.0,86.0
Tamil Nadu,Nagapattinam,609102,18.0,7.0,0.0,19.0,191.0,247.0,267.0,724.0,25.0
Tamil Nadu,Nagapattinam,609103,7.0,3.0,0.0,18.0,80.0,77.0,136.0,311.0,10.0
Tamil Nadu,Nagapattinam,609104,30.0,4.0,0.0,22.0,287.0,461.0,449.0,1219.0,34.0
Tamil Nadu,Nagapattinam,609105,29.0,10.0,0.0,41.0,311.0,697.0,596.0,1645.0,39.0
Tamil Nadu,Nagapattinam,609106,39.0,16.0,0.0,49.0,480.0,576.0,793.0,1898.0,55.0
Tamil Nadu,Nagapattinam,609107,26.0,10.0,0.0,31.0,263.0,355.0,467.0,1116.0,36.0
Tamil Nadu,Nagapattinam,609108,51.0,13.0,0.0,65.0,704.0,823.0,1316.0,2908.0,64.0
Tamil Nadu,Nagapattinam,609109,21.0,10.0,0.0,52.0,366.0,514.0,598.0,1530.0,31.0
Tamil Nadu,Nagapattinam,609110,36.0,7.0,0.0,43.0,312.0,823.0,678.0,1856.0,43.0
Tamil Nadu,Nagapattinam,609111,28.0,0.0,0.0,28.0,312.0,612.0,604.0,1556.0,28.0
Tamil Nadu,Nagapattinam,609112,30.0,8.0,0.0,26.0,209.0,268.0,358.0,861.0,38.0
Tamil Nadu,Nagapattinam,609113,29.0,4.0,0.0,29.0,264.0,306.0,366.0,965.0,33.0
Tamil Nadu,Nagapattinam,609114,29.0,11.0,0.0,32.0,292.0,277.0,399.0,1000.0,40.0
Tamil Nadu,Nagapattinam,609115,21.0,10.0,0.0,34.0,314.0,335.0,417.0,1100.0,31.0
Tamil Nadu,Nagapattinam,609116,17.0,7.0,0.0,34.0,353.0,536.0,583.0,1506.0,24.0
Tamil Nadu,Nagapattinam,609117,41.0,14.0,0.0,42.0,400.0,505.0,729.0,1676.0,55.0
Tamil Nadu,Nagapattinam,609118,54.0,10.0,0.0,28.0,282.0,351.0,450.0,1111.0,64.0
Tamil Nadu,Nagapattinam,609201,13.0,1.0,0.0,12.0,198.0,227.0,300.0,737.0,14.0
Tamil Nadu,Nagapattinam,609202,42.0,7.0,0.0,46.0,395.0,382.0,547.0,1370.0,49.0
Tamil Nadu,Nagapattinam,609203,61.0,5.0,0.0,68.0,460.0,508.0,812.0,1848.0,66.0
Tamil Nadu,Nagapattinam,609204,42.0,13.0,0.0,22.0,272.0,392.0,432.0,1118.0,55.0
Tamil Nadu,Nagapattinam,609205,29.0,5.0,0.0,20.0,240.0,280.0,401.0,941.0,34.0
Tamil Nadu,Nagapattinam,609301,56.0,27.0,0.0,48.0,428.0,378.0,704.0,1558.0,83.0
Tamil Nadu,Nagapattinam,609302,35.0,2.0,0.0,27.0,170.0,153.0,235.0,585.0,37.0
Tamil Nadu,Nagapattinam,609303,4.0,6.0,0.0,9.0,126.0,93.0,141.0,369.0,10.0
Tamil Nadu,Nagapattinam,609304,51.0,9.0,0.0,45.0,275.0,415.0,596.0,1331.0,60.0
Tamil Nadu,Nagapattinam,609305,14.0,4.0,0.0,9.0,135.0,171.0,171.0,486.0,18.0
Tamil Nadu,Nagapattinam,609306,24.0,7.0,0.0,46.0,245.0,312.0,346.0,949.0,31.0
Tamil Nadu,Nagapattinam,609307,32.0,12.0,0.0,37.0,305.0,510.0,599.0,1451.0,44.0
Tamil Nadu,Nagapattinam,609308,20.0,1.0,0.0,26.0,186.0,155.0,274.0,641.0,21.0
Tamil Nadu,Nagapattinam,609309,89.0,22.0,0.0,53.0,705.0,674.0,1034.0,2466.0,111.0
Tamil Nadu,Nagapattinam,609310,22.0,14.0,0.0,15.0,146.0,221.0,268.0,650.0,36.0
Tamil Nadu,Nagapattinam,609311,25.0,10.0,0.0,27.0,338.0,317.0,338.0,1020.0,35.0
Tamil Nadu,Nagapattinam,609312,16.0,9.0,0.0,14.0,131.0,129.0,180.0,454.0,25.0
Tamil Nadu,Nagapattinam,609313,24.0,9.0,0.0,34.0,204.0,408.0,347.0,993.0,33.0
Tamil Nadu,Nagapattinam,609314,17.0,7.0,0.0,7.0,96.0,95.0,167.0,365.0,24.0
Tamil Nadu,Nagapattinam,609401,35.0,6.0,0.0,23.0,254.0,280.0,405.0,962.0,41.0
Tamil Nadu,Nagapattinam,609402,35.0,3.0,0.0,32.0,287.0,374.0,413.0,1106.0,38.0
Tamil Nadu,Nagapattinam,609403,7.0,1.0,0.0,2.0,43.0,35.0,38.0,118.0,8.0
Tamil Nadu,Nagapattinam,609404,44.0,3.0,0.0,23.0,230.0,391.0,462.0,1106.0,47.0
Tamil Nadu,Nagapattinam,609503,15.0,3.0,0.0,13.0,99.0,75.0,57.0,244.0,18.0
Tamil Nadu,Nagapattinam,609504,0.0,1.0,0.0,5.0,13.0,7.0,29.0,54.0,1.0
Tamil Nadu,Nagapattinam,609601,3.0,0.0,0.0,7.0,35.0,16.0,29.0,87.0,3.0
Tamil Nadu,Nagapattinam,609604,4.0,1.0,0.0,2.0,28.0,19.0,29.0,78.0,5.0
Tamil Nadu,Nagapattinam,609701,44.0,4.0,0.0,43.0,383.0,269.0,429.0,1124.0,48.0
Tamil Nadu,Nagapattinam,609702,36.0,11.0,0.0,54.0,464.0,480.0,657.0,1655.0,47.0
Tamil Nadu,Nagapattinam,609703,38.0,6.0,0.0,43.0,317.0,355.0,588.0,1303.0,44.0
Tamil Nadu,Nagapattinam,609704,23.0,4.0,0.0,16.0,162.0,214.0,278.0,670.0,27.0
Tamil Nadu,Nagapattinam,609801,86.0,27.0,0.0,73.0,883.0,1052.0,794.0,2802.0,113.0
Tamil Nadu,Nagapattinam,609803,24.0,7.0,0.0,6.0,127.0,225.0,202.0,560.0,31.0
Tamil Nadu,Nagapattinam,609805,39.0,10.0,0.0,29.0,329.0,309.0,337.0,1004.0,49.0
Tamil Nadu,Nagapattinam,609806,63.0,17.0,0.0,47.0,453.0,574.0,687.0,1761.0,80.0
Tamil Nadu,Nagapattinam,609808,32.0,7.0,0.0,31.0,342.0,466.0,448.0,1287.0,39.0
Tamil Nadu,Nagapattinam,609810,9.0,1.0,0.0,11.0,76.0,59.0,93.0,239.0,10.0
Tamil Nadu,Nagapattinam,609811,27.0,18.0,0.0,19.0,271.0,303.0,392.0,985.0,45.0
Tamil Nadu,Nagapattinam,610101,33.0,5.0,0.0,30.0,240.0,312.0,375.0,957.0,38.0
Tamil Nadu,Nagapattinam,610106,7.0,3.0,0.0,6.0,97.0,60.0,43.0,206.0,10.0
Tamil Nadu,Nagapattinam,610201,11.0,2.0,0.0,24.0,120.0,99.0,88.0,331.0,13.0
Tamil Nadu,Nagapattinam,610203,9.0,0.0,0.0,23.0,60.0,41.0,49.0,173.0,9.0
Tamil Nadu,Nagapattinam,610204,23.0,9.0,0.0,46.0,258.0,223.0,248.0,775.0,32.0
Tamil Nadu,Nagapattinam,610207,26.0,12.0,0.0,56.0,376.0,364.0,540.0,1336.0,38.0
Tamil Nadu,Nagapattinam,610211,11.0,3.0,0.0,13.0,119.0,82.0,30.0,244.0,14.0
Tamil Nadu,Nagapattinam,611001,120.0,15.0,0.0,196.0,1545.0,1600.0,1408.0,4749.0,135.0
Tamil Nadu,Nagapattinam,611002,103.0,14.0,0.0,197.0,1636.0,1250.0,1409.0,4492.0,117.0
Tamil Nadu,Nagapattinam,611003,9.0,0.0,0.0,11.0,68.0,130.0,142.0,351.0,9.0
Tamil Nadu,Nagapattinam,611101,11.0,1.0,0.0,4.0,44.0,48.0,79.0,175.0,12.0
Tamil Nadu,Nagapattinam,611102,28.0,7.0,0.0,18.0,216.0,277.0,389.0,900.0,35.0
Tamil Nadu,Nagapattinam,611103,25.0,7.0,0.0,35.0,434.0,287.0,475.0,1231.0,32.0
Tamil Nadu,Nagapattinam,611104,39.0,12.0,0.0,44.0,496.0,399.0,628.0,1567.0,51.0
Tamil Nadu,Nagapattinam,611105,22.0,5.0,0.0,28.0,248.0,270.0,361.0,907.0,27.0
Tamil Nadu,Nagapattinam,611106,52.0,6.0,0.0,60.0,491.0,747.0,610.0,1908.0,58.0
Tamil Nadu,Nagapattinam,611108,56.0,10.0,0.0,51.0,688.0,752.0,873.0,2364.0,66.0
Tamil Nadu,Nagapattinam,611109,46.0,14.0,0.0,66.0,666.0,507.0,744.0,1983.0,60.0
Tamil Nadu,Nagapattinam,611110,37.0,4.0,0.0,27.0,351.0,346.0,493.0,1217.0,41.0
Tamil Nadu,Nagapattinam,611111,116.0,10.0,0.0,89.0,737.0,640.0,780.0,2246.0,126.0
Tamil Nadu,Nagapattinam,611112,70.0,7.0,0.0,91.0,561.0,697.0,1382.0,2731.0,77.0
Tamil Nadu,Nagapattinam,611117,1.0,0.0,0.0,0.0,13.0,1.0,23.0,37.0,1.0
Tamil Nadu,Nagapattinam,611118,15.0,1.0,0.0,9.0,96.0,86.0,185.0,376.0,16.0
Tamil Nadu,Nagapattinam,612201,15.0,4.0,0.0,10.0,102.0,260.0,170.0,542.0,19.0
Tamil Nadu,Nagapattinam,612203,43.0,17.0,0.0,34.0,345.0,374.0,341.0,1094.0,60.0
Tamil Nadu,Nagapattinam,612503,6.0,3.0,0.0,2.0,26.0,8.0,21.0,57.0,9.0
Tamil Nadu,Nagapattinam,614707,39.0,10.0,0.0,120.0,754.0,381.0,602.0,1857.0,49.0
Tamil Nadu,Nagapattinam,614711,42.0,8.0,0.0,66.0,317.0,328.0,582.0,1293.0,50.0
Tamil Nadu,Nagapattinam,614712,30.0,6.0,0.0,57.0,313.0,313.0,479.0,1162.0,36.0
Tamil Nadu,Nagapattinam,614714,61.0,9.0,0.0,119.0,1397.0,523.0,974.0,3013.0,70.0
Tamil Nadu,Nagapattinam,614716,20.0,4.0,0.0,36.0,181.0,152.0,237.0,606.0,24.0
Tamil Nadu,Nagapattinam,614806,65.0,2.0,0.0,98.0,369.0,506.0,632.0,1605.0,67.0
Tamil Nadu,Nagapattinam,614807,14.0,0.0,0.0,19.0,74.0,37.0,87.0,217.0,14.0
Tamil Nadu,Nagapattinam,614808,38.0,6.0,0.0,33.0,227.0,304.0,675.0,1239.0,44.0
Tamil Nadu,Nagapattinam,614809,77.0,5.0,0.0,193.0,1545.0,745.0,794.0,3277.0,82.0
Tamil Nadu,Nagapattinam,614810,50.0,8.0,0.0,101.0,638.0,454.0,796.0,1989.0,58.0
Tamil Nadu,Namakkal,621215,22.0,5.0,0.0,29.0,77.0,178.0,193.0,477.0,27.0
Tamil Nadu,Namakkal,636113,5.0,0.0,0.0,7.0,41.0,37.0,48.0,133.0,5.0
Tamil Nadu,Namakkal,636118,11.0,4.0,0.0,30.0,83.0,122.0,159.0,394.0,15.0
Tamil Nadu,Namakkal,636142,43.0,4.0,0.0,36.0,157.0,222.0,329.0,744.0,47.0
Tamil Nadu,Namakkal,636202,160.0,11.0,0.0,225.0,852.0,1461.0,1212.0,3750.0,171.0
Tamil Nadu,Namakkal,636203,22.0,2.0,0.0,65.0,200.0,251.0,439.0,955.0,24.0
Tamil Nadu,Namakkal,636301,39.0,5.0,0.0,67.0,259.0,343.0,513.0,1182.0,44.0
Tamil Nadu,Namakkal,637001,141.0,19.0,4.0,366.0,1974.0,1694.0,2174.0,6208.0,164.0
Tamil Nadu,Namakkal,637002,136.0,18.0,1.0,372.0,1825.0,1438.0,1857.0,5492.0,155.0
Tamil Nadu,Namakkal,637003,78.0,10.0,1.0,191.0,683.0,1066.0,1072.0,3012.0,89.0
Tamil Nadu,Namakkal,637013,114.0,14.0,1.0,205.0,793.0,1445.0,3849.0,6292.0,129.0
Tamil Nadu,Namakkal,637014,32.0,3.0,0.0,79.0,265.0,457.0,1016.0,1817.0,35.0
Tamil Nadu,Namakkal,637015,61.0,11.0,0.0,122.0,555.0,910.0,1071.0,2658.0,72.0
Tamil Nadu,Namakkal,637017,55.0,8.0,1.0,68.0,353.0,643.0,767.0,1831.0,64.0
Tamil Nadu,Namakkal,637018,58.0,5.0,1.0,127.0,423.0,854.0,1782.0,3186.0,64.0
Tamil Nadu,Namakkal,637019,66.0,3.0,0.0,88.0,282.0,830.0,1425.0,2625.0,69.0
Tamil Nadu,Namakkal,637020,90.0,12.0,0.0,166.0,740.0,1007.0,1331.0,3244.0,102.0
Tamil Nadu,Namakkal,637021,44.0,8.0,0.0,87.0,521.0,665.0,656.0,1929.0,52.0
Tamil Nadu,Namakkal,637201,44.0,5.0,0.0,148.0,522.0,407.0,603.0,1680.0,49.0
Tamil Nadu,Namakkal,637202,53.0,6.0,0.0,100.0,375.0,589.0,546.0,1610.0,59.0
Tamil Nadu,Namakkal,637203,33.0,12.0,0.0,74.0,240.0,315.0,433.0,1062.0,45.0
Tamil Nadu,Namakkal,637204,22.0,1.0,0.0,46.0,196.0,215.0,323.0,780.0,23.0
Tamil Nadu,Namakkal,637205,86.0,18.0,0.0,173.0,837.0,826.0,1039.0,2875.0,104.0
Tamil Nadu,Namakkal,637206,17.0,2.0,0.0,60.0,208.0,243.0,442.0,953.0,19.0
Tamil Nadu,Namakkal,637207,55.0,11.0,0.0,186.0,906.0,742.0,892.0,2726.0,66.0
Tamil Nadu,Namakkal,637208,35.0,3.0,0.0,116.0,493.0,548.0,848.0,2005.0,38.0
Tamil Nadu,Namakkal,637209,195.0,28.0,0.0,310.0,1644.0,1770.0,2232.0,5956.0,223.0
Tamil Nadu,Namakkal,637210,43.0,13.0,0.0,71.0,327.0,377.0,570.0,1345.0,56.0
Tamil Nadu,Namakkal,637211,111.0,7.0,0.0,115.0,592.0,906.0,1197.0,2810.0,118.0
Tamil Nadu,Namakkal,637212,66.0,7.0,0.0,165.0,444.0,780.0,741.0,2130.0,73.0
Tamil Nadu,Namakkal,637213,34.0,3.0,0.0,73.0,298.0,266.0,578.0,1215.0,37.0
Tamil Nadu,Namakkal,637214,80.0,13.0,0.0,118.0,656.0,630.0,795.0,2199.0,93.0
Tamil Nadu,Namakkal,637215,50.0,4.0,0.0,48.0,146.0,265.0,343.0,802.0,54.0
Tamil Nadu,Namakkal,637216,4.0,0.0,0.0,5.0,19.0,16.0,1.0,41.0,4.0
Tamil Nadu,Namakkal,637302,2.0,1.0,0.0,21.0,74.0,99.0,110.0,304.0,3.0
Tamil Nadu,Namakkal,637303,42.0,10.0,0.0,58.0,243.0,505.0,633.0,1439.0,52.0
Tamil Nadu,Namakkal,637304,43.0,6.0,0.0,105.0,415.0,534.0,706.0,1760.0,49.0
Tamil Nadu,Namakkal,637401,74.0,9.0,0.0,259.0,647.0,855.0,1116.0,2877.0,83.0
Tamil Nadu,Namakkal,637402,31.0,4.0,0.0,60.0,239.0,364.0,744.0,1407.0,35.0
Tamil Nadu,Namakkal,637403,38.0,6.0,0.0,166.0,492.0,595.0,874.0,2127.0,44.0
Tamil Nadu,Namakkal,637404,65.0,14.0,0.0,173.0,688.0,888.0,1541.0,3290.0,79.0
Tamil Nadu,Namakkal,637405,83.0,20.0,0.0,164.0,611.0,737.0,1208.0,2720.0,103.0
Tamil Nadu,Namakkal,637406,183.0,10.0,0.0,207.0,1033.0,1347.0,1863.0,4450.0,193.0
Tamil Nadu,Namakkal,637407,53.0,10.0,0.0,146.0,267.0,734.0,902.0,2049.0,63.0
Tamil Nadu,Namakkal,637408,156.0,34.0,0.0,614.0,1304.0,3271.0,3557.0,8746.0,190.0
Tamil Nadu,Namakkal,637409,76.0,15.0,0.0,186.0,808.0,931.0,912.0,2837.0,91.0
Tamil Nadu,Namakkal,637410,40.0,6.0,0.0,122.0,419.0,721.0,1101.0,2363.0,46.0
Tamil Nadu,Namakkal,637411,187.0,12.0,0.0,451.0,1280.0,1688.0,10692.0,14111.0,199.0
Tamil Nadu,Namakkal,637412,20.0,2.0,0.0,114.0,211.0,497.0,685.0,1507.0,22.0
Tamil Nadu,Namakkal,637501,15.0,6.0,0.0,57.0,109.0,204.0,725.0,1095.0,21.0
Tamil Nadu,Namakkal,637503,80.0,23.0,0.0,345.0,1078.0,1232.0,3346.0,6001.0,103.0
Tamil Nadu,Namakkal,637505,122.0,12.0,0.0,277.0,678.0,1119.0,1721.0,3795.0,134.0
Tamil Nadu,Namakkal,638006,88.0,14.0,0.0,87.0,468.0,802.0,1095.0,2452.0,102.0
Tamil Nadu,Namakkal,638007,64.0,16.0,0.0,110.0,745.0,663.0,997.0,2515.0,80.0
Tamil Nadu,Namakkal,638008,238.0,52.0,0.0,453.0,3297.0,2691.0,3179.0,9620.0,290.0
Tamil Nadu,Namakkal,638010,4.0,0.0,0.0,7.0,29.0,7.0,14.0,57.0,4.0
Tamil Nadu,Namakkal,638181,41.0,3.0,0.0,53.0,473.0,344.0,511.0,1381.0,44.0
Tamil Nadu,Namakkal,638182,80.0,14.0,0.0,140.0,713.0,734.0,949.0,2536.0,94.0
Tamil Nadu,Namakkal,638183,327.0,32.0,0.0,490.0,2489.0,2926.0,3304.0,9209.0,359.0
Tamil Nadu,Namakkal   *,637001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tamil Nadu,Perambalur,621101,57.0,11.0,0.0,61.0,413.0,799.0,821.0,2094.0,68.0
Tamil Nadu,Perambalur,621102,23.0,1.0,0.0,30.0,169.0,247.0,409.0,855.0,24.0
Tamil Nadu,Perambalur,621103,92.0,13.0,0.0,172.0,449.0,1015.0,807.0,2443.0,105.0
Tamil Nadu,Perambalur,621104,70.0,7.0,0.0,103.0,429.0,890.0,683.0,2105.0,77.0
Tamil Nadu,Perambalur,621106,36.0,1.0,0.0,182.0,212.0,542.0,411.0,1347.0,37.0
Tamil Nadu,Perambalur,621107,49.0,4.0,0.0,69.0,424.0,637.0,476.0,1606.0,53.0
Tamil Nadu,Perambalur,621108,171.0,10.0,0.0,295.0,726.0,2130.0,4267.0,7418.0,181.0
Tamil Nadu,Perambalur,621109,81.0,8.0,0.0,118.0,421.0,1219.0,1158.0,2916.0,89.0
Tamil Nadu,Perambalur,621110,63.0,11.0,0.0,58.0,227.0,594.0,413.0,1292.0,74.0
Tamil Nadu,Perambalur,621113,78.0,10.0,0.0,63.0,366.0,871.0,809.0,2109.0,88.0
Tamil Nadu,Perambalur,621114,29.0,3.0,0.0,28.0,141.0,266.0,515.0,950.0,32.0
Tamil Nadu,Perambalur,621115,132.0,12.0,0.0,170.0,1069.0,1523.0,1110.0,3872.0,144.0
Tamil Nadu,Perambalur,621116,56.0,11.0,0.0,145.0,413.0,827.0,1244.0,2629.0,67.0
Tamil Nadu,Perambalur,621117,156.0,21.0,0.0,169.0,1049.0,2105.0,3382.0,6705.0,177.0
Tamil Nadu,Perambalur,621118,29.0,5.0,0.0,56.0,206.0,448.0,526.0,1236.0,34.0
Tamil Nadu,Perambalur,621133,49.0,6.0,0.0,61.0,206.0,614.0,937.0,1818.0,55.0
Tamil Nadu,Perambalur,621212,175.0,26.0,0.0,327.0,1370.0,2399.0,1877.0,5973.0,201.0
Tamil Nadu,Perambalur,621219,61.0,9.0,0.0,56.0,269.0,558.0,442.0,1325.0,70.0
Tamil Nadu,Perambalur,621220,67.0,8.0,0.0,116.0,657.0,922.0,682.0,2377.0,75.0
Tamil Nadu,Perambalur,621653,18.0,0.0,0.0,35.0,73.0,256.0,196.0,560.0,18.0
Tamil Nadu,Perambalur,621704,23.0,2.0,0.0,55.0,170.0,360.0,212.0,797.0,25.0
Tamil Nadu,Perambalur,621708,121.0,10.0,0.0,271.0,1034.0,1580.0,1041.0,3926.0,131.0
Tamil Nadu,Perambalur,621713,56.0,7.0,0.0,193.0,559.0,932.0,954.0,2638.0,63.0
Tamil Nadu,Perambalur,621716,98.0,20.0,0.0,236.0,479.0,1774.0,4112.0,6601.0,118.0
Tamil Nadu,Perambalur,621717,108.0,16.0,0.0,237.0,821.0,1626.0,4370.0,7054.0,124.0
Tamil Nadu,Pudukkottai,613301,209.0,34.0,0.0,187.0,1505.0,1536.0,3057.0,6285.0,243.0
Tamil Nadu,Pudukkottai,613303,20.0,1.0,0.0,25.0,187.0,210.0,318.0,740.0,21.0
Tamil Nadu,Pudukkottai,613402,4.0,1.0,0.0,11.0,119.0,54.0,87.0,271.0,5.0
Tamil Nadu,Pudukkottai,614614,20.0,2.0,0.0,16.0,204.0,160.0,235.0,615.0,22.0
Tamil Nadu,Pudukkottai,614615,12.0,4.0,0.0,8.0,37.0,32.0,40.0,117.0,16.0
Tamil Nadu,Pudukkottai,614616,447.0,176.0,13.0,460.0,3570.0,3337.0,5510.0,12877.0,636.0
Tamil Nadu,Pudukkottai,614617,40.0,13.0,0.0,48.0,310.0,458.0,587.0,1403.0,53.0
Tamil Nadu,Pudukkottai,614618,70.0,31.0,0.0,127.0,1120.0,1031.0,1661.0,3939.0,101.0
Tamil Nadu,Pudukkottai,614619,72.0,39.0,0.0,197.0,1780.0,845.0,1806.0,4628.0,111.0
Tamil Nadu,Pudukkottai,614620,69.0,40.0,0.0,124.0,840.0,717.0,1167.0,2848.0,109.0
Tamil Nadu,Pudukkottai,614621,93.0,33.0,0.0,85.0,943.0,834.0,1393.0,3255.0,126.0
Tamil Nadu,Pudukkottai,614622,95.0,41.0,0.0,91.0,555.0,945.0,1261.0,2852.0,136.0
Tamil Nadu,Pudukkottai,614624,223.0,102.0,0.0,260.0,1985.0,1796.0,4021.0,8062.0,325.0
Tamil Nadu,Pudukkottai,614629,35.0,17.0,0.0,56.0,337.0,503.0,617.0,1513.0,52.0
Tamil Nadu,Pudukkottai,614630,122.0,34.0,0.0,102.0,909.0,1004.0,1576.0,3591.0,156.0
Tamil Nadu,Pudukkottai,614801,51.0,41.0,0.0,73.0,582.0,536.0,1149.0,2340.0,92.0
Tamil Nadu,Pudukkottai,614804,2.0,0.0,0.0,6.0,10.0,10.0,12.0,38.0,2.0
Tamil Nadu,Pudukkottai,614805,49.0,31.0,0.0,49.0,411.0,356.0,440.0,1256.0,80.0
Tamil Nadu,Pudukkottai,614902,23.0,11.0,0.0,47.0,187.0,300.0,383.0,917.0,34.0
Tamil Nadu,Pudukkottai,621305,20.0,12.0,0.0,29.0,119.0,256.0,396.0,800.0,32.0
Tamil Nadu,Pudukkottai,621308,8.0,5.0,0.0,8.0,53.0,102.0,117.0,280.0,13.0
Tamil Nadu,Pudukkottai,621312,44.0,12.0,0.0,182.0,188.0,495.0,892.0,1757.0,56.0
Tamil Nadu,Pudukkottai,621316,253.0,82.0,0.0,424.0,1357.0,2821.0,3167.0,7769.0,335.0
Tamil Nadu,Pudukkottai,622001,205.0,40.0,3.0,411.0,2503.0,1967.0,2599.0,7480.0,248.0
Tamil Nadu,Pudukkottai,622002,210.0,54.0,5.0,236.0,1433.0,1802.0,2975.0,6446.0,269.0
Tamil Nadu,Pudukkottai,622003,102.0,12.0,1.0,152.0,766.0,951.0,1443.0,3312.0,115.0
Tamil Nadu,Pudukkottai,622004,93.0,21.0,2.0,98.0,653.0,687.0,944.0,2382.0,116.0
Tamil Nadu,Pudukkottai,622005,16.0,3.0,1.0,29.0,148.0,157.0,215.0,549.0,20.0
Tamil Nadu,Pudukkottai,622101,124.0,53.0,1.0,196.0,1494.0,1214.0,1791.0,4695.0,178.0
Tamil Nadu,Pudukkottai,622102,230.0,117.0,0.0,283.0,1266.0,1955.0,3119.0,6623.0,347.0
Tamil Nadu,Pudukkottai,622103,37.0,10.0,0.0,64.0,306.0,354.0,705.0,1429.0,47.0
Tamil Nadu,Pudukkottai,622104,73.0,22.0,0.0,105.0,645.0,787.0,1290.0,2827.0,95.0
Tamil Nadu,Pudukkottai,622201,119.0,35.0,1.0,118.0,423.0,1124.0,1584.0,3249.0,155.0
Tamil Nadu,Pudukkottai,622202,66.0,10.0,1.0,85.0,880.0,854.0,1134.0,2953.0,77.0
Tamil Nadu,Pudukkottai,622203,191.0,48.0,1.0,236.0,1740.0,2229.0,2939.0,7144.0,240.0
Tamil Nadu,Pudukkottai,622204,33.0,14.0,0.0,65.0,325.0,582.0,698.0,1670.0,47.0
Tamil Nadu,Pudukkottai,622209,28.0,11.0,1.0,56.0,241.0,364.0,550.0,1211.0,40.0
Tamil Nadu,Pudukkottai,622301,328.0,95.0,0.0,385.0,2694.0,2836.0,3786.0,9701.0,423.0
Tamil Nadu,Pudukkottai,622302,156.0,59.0,0.0,219.0,1449.0,2321.0,3036.0,7025.0,215.0
Tamil Nadu,Pudukkottai,622303,133.0,38.0,0.0,163.0,856.0,1540.0,2908.0,5467.0,171.0
Tamil Nadu,Pudukkottai,622304,123.0,47.0,0.0,255.0,1684.0,980.0,1213.0,4132.0,170.0
Tamil Nadu,Pudukkottai,622401,63.0,22.0,0.0,63.0,447.0,788.0,727.0,2025.0,85.0
Tamil Nadu,Pudukkottai,622402,41.0,7.0,1.0,69.0,586.0,409.0,529.0,1593.0,49.0
Tamil Nadu,Pudukkottai,622403,47.0,18.0,0.0,70.0,501.0,576.0,603.0,1750.0,65.0
Tamil Nadu,Pudukkottai,622404,38.0,5.0,0.0,40.0,195.0,376.0,436.0,1047.0,43.0
Tamil Nadu,Pudukkottai,622407,67.0,12.0,0.0,69.0,409.0,652.0,729.0,1859.0,79.0
Tamil Nadu,Pudukkottai,622408,15.0,2.0,0.0,17.0,70.0,127.0,156.0,370.0,17.0
Tamil Nadu,Pudukkottai,622409,42.0,5.0,1.0,29.0,194.0,324.0,334.0,881.0,48.0
Tamil Nadu,Pudukkottai,622411,26.0,3.0,0.0,20.0,144.0,208.0,274.0,646.0,29.0
Tamil Nadu,Pudukkottai,622412,91.0,13.0,0.0,76.0,421.0,631.0,740.0,1868.0,104.0
Tamil Nadu,Pudukkottai,622422,16.0,2.0,0.0,21.0,121.0,223.0,203.0,568.0,18.0
Tamil Nadu,Pudukkottai,622501,100.0,23.0,0.0,116.0,646.0,956.0,1463.0,3181.0,123.0
Tamil Nadu,Pudukkottai,622502,110.0,46.0,2.0,231.0,1479.0,1233.0,2236.0,5179.0,158.0
Tamil Nadu,Pudukkottai,622503,52.0,3.0,0.0,103.0,217.0,638.0,614.0,1572.0,55.0
Tamil Nadu,Pudukkottai,622504,102.0,28.0,0.0,150.0,587.0,1106.0,2145.0,3988.0,130.0
Tamil Nadu,Pudukkottai,622505,32.0,1.0,0.0,74.0,147.0,379.0,421.0,1021.0,33.0
