state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollments,demo_age_5_17,demo_age_17_,total_demo_updates,bio_age_5_17,bio_age_17_,total_bio_updates,update_intensity,child_enr_share
Kerala,Kasargod,671532,25.0,6.0,0.0,31.0,5.0,142.0,147.0,18.0,148.0,166.0,9.78125,0.78125
Kerala,Kasargod,671533,21.0,5.0,0.0,26.0,5.0,259.0,264.0,92.0,410.0,502.0,28.37037037037037,0.7777777777777778
Kerala,Kasargod,671541,10.0,1.0,0.0,11.0,2.0,66.0,68.0,1.0,57.0,58.0,10.5,0.8333333333333334
Kerala,Kasargod,671542,11.0,2.0,0.0,13.0,0.0,86.0,86.0,3.0,44.0,47.0,9.5,0.7857142857142857
Kerala,Kasargod,671543,20.0,3.0,0.0,23.0,2.0,148.0,150.0,14.0,189.0,203.0,14.708333333333334,0.8333333333333334
Kerala,Kasargod,671551,16.0,6.0,0.0,22.0,0.0,33.0,33.0,6.0,81.0,87.0,5.217391304347826,0.6956521739130435
Kerala,Kasargod,671552,2.0,0.0,0.0,2.0,3.0,20.0,23.0,3.0,30.0,33.0,18.666666666666668,0.6666666666666666
Kerala,Kollam,689695,66.0,15.0,3.0,84.0,78.0,614.0,692.0,819.0,1610.0,2429.0,36.71764705882353,0.7764705882352941
Kerala,Kollam,689696,37.0,9.0,2.0,48.0,19.0,348.0,367.0,557.0,1235.0,1792.0,44.06122448979592,0.7551020408163265
Kerala,Kollam,690518,14.0,11.0,0.0,25.0,20.0,273.0,293.0,324.0,358.0,682.0,37.5,0.5384615384615384
Kerala,Kollam,690519,63.0,20.0,5.0,88.0,105.0,1315.0,1420.0,694.0,756.0,1450.0,32.247191011235955,0.7078651685393258
Kerala,Kollam,690520,59.0,12.0,1.0,72.0,75.0,590.0,665.0,586.0,1015.0,1601.0,31.041095890410958,0.8082191780821918
Kerala,Kollam,690521,55.0,26.0,7.0,88.0,68.0,726.0,794.0,722.0,869.0,1591.0,26.797752808988765,0.6179775280898876
Kerala,Kollam,690522,32.0,9.0,1.0,42.0,49.0,447.0,496.0,549.0,628.0,1177.0,38.906976744186046,0.7441860465116279
Kerala,Kollam,690523,90.0,25.0,2.0,117.0,91.0,985.0,1076.0,1007.0,1063.0,2070.0,26.661016949152543,0.7627118644067796
Kerala,Kollam,690524,36.0,4.0,5.0,45.0,54.0,816.0,870.0,620.0,590.0,1210.0,45.21739130434783,0.782608695652174
Kerala,Kollam,690525,20.0,5.0,5.0,30.0,11.0,275.0,286.0,265.0,285.0,550.0,26.967741935483872,0.6451612903225806
Kerala,Kollam,690526,35.0,14.0,3.0,52.0,39.0,409.0,448.0,443.0,596.0,1039.0,28.056603773584907,0.660377358490566
Kerala,Kollam,690528,17.0,6.0,0.0,23.0,8.0,264.0,272.0,216.0,291.0,507.0,32.458333333333336,0.7083333333333334
Kerala,Kollam,690536,22.0,9.0,2.0,33.0,24.0,376.0,400.0,375.0,457.0,832.0,36.23529411764706,0.6470588235294118
Kerala,Kollam,690538,21.0,13.0,0.0,34.0,25.0,249.0,274.0,256.0,299.0,555.0,23.685714285714287,0.6
Kerala,Kollam,690539,15.0,3.0,0.0,18.0,29.0,276.0,305.0,210.0,213.0,423.0,38.31578947368421,0.7894736842105263
Kerala,Kollam,690540,22.0,3.0,0.0,25.0,15.0,139.0,154.0,201.0,328.0,529.0,26.26923076923077,0.8461538461538461
Kerala,Kollam,690542,34.0,14.0,1.0,49.0,31.0,728.0,759.0,437.0,428.0,865.0,32.48,0.68
Kerala,Kollam,690544,22.0,12.0,0.0,34.0,33.0,420.0,453.0,294.0,260.0,554.0,28.771428571428572,0.6285714285714286
Kerala,Kollam,690547,17.0,7.0,1.0,25.0,20.0,224.0,244.0,282.0,355.0,637.0,33.88461538461539,0.6538461538461539
Kerala,Kollam,690561,36.0,2.0,0.0,38.0,47.0,311.0,358.0,495.0,538.0,1033.0,35.666666666666664,0.9230769230769231
Kerala,Kollam,690573,71.0,27.0,2.0,100.0,40.0,667.0,707.0,853.0,1167.0,2020.0,27.0,0.7029702970297029
Kerala,Kollam,690574,22.0,4.0,1.0,27.0,24.0,367.0,391.0,352.0,332.0,684.0,38.392857142857146,0.7857142857142857
Kerala,Kollam,691001,37.0,22.0,1.0,60.0,97.0,853.0,950.0,448.0,903.0,1351.0,37.721311475409834,0.6065573770491803
Kerala,Kollam,691002,6.0,4.0,0.0,10.0,9.0,145.0,154.0,132.0,263.0,395.0,49.90909090909091,0.5454545454545454
Kerala,Kollam,691003,35.0,23.0,1.0,59.0,104.0,676.0,780.0,731.0,1437.0,2168.0,49.13333333333333,0.5833333333333334
Kerala,Kollam,691004,44.0,23.0,6.0,73.0,66.0,784.0,850.0,707.0,1098.0,1805.0,35.87837837837838,0.5945945945945946
Kerala,Kollam,691005,51.0,16.0,3.0,70.0,32.0,359.0,391.0,561.0,853.0,1414.0,25.422535211267604,0.7183098591549296
Kerala,Kollam,691006,10.0,6.0,0.0,16.0,37.0,290.0,327.0,241.0,446.0,687.0,59.64705882352941,0.5882352941176471
Kerala,Kollam,691007,3.0,5.0,0.0,8.0,6.0,107.0,113.0,43.0,103.0,146.0,28.77777777777778,0.3333333333333333
Kerala,Kollam,691008,3.0,3.0,0.0,6.0,9.0,132.0,141.0,89.0,181.0,270.0,58.714285714285715,0.42857142857142855
Kerala,Kollam,691009,8.0,5.0,1.0,14.0,13.0,84.0,97.0,56.0,80.0,136.0,15.533333333333333,0.5333333333333333
Kerala,Kollam,691010,25.0,19.0,3.0,47.0,47.0,532.0,579.0,448.0,809.0,1257.0,38.25,0.5208333333333334
Kerala,Kollam,691011,41.0,19.0,2.0,62.0,72.0,759.0,831.0,743.0,1188.0,1931.0,43.84126984126984,0.6507936507936508
Kerala,Kollam,691012,23.0,9.0,2.0,34.0,30.0,237.0,267.0,240.0,623.0,863.0,32.285714285714285,0.6571428571428571
Kerala,Kollam,691013,17.0,8.0,0.0,25.0,31.0,278.0,309.0,218.0,492.0,710.0,39.19230769230769,0.6538461538461539
Kerala,Kollam,691014,63.0,12.0,2.0,77.0,85.0,771.0,856.0,673.0,975.0,1648.0,32.1025641025641,0.8076923076923077
Kerala,Kollam,691015,12.0,4.0,1.0,17.0,11.0,176.0,187.0,229.0,431.0,660.0,47.05555555555556,0.6666666666666666
Kerala,Kollam,691016,7.0,3.0,2.0,12.0,25.0,160.0,185.0,142.0,270.0,412.0,45.92307692307692,0.5384615384615384
Kerala,Kollam,691019,7.0,4.0,0.0,11.0,18.0,142.0,160.0,137.0,216.0,353.0,42.75,0.5833333333333334
Kerala,Kollam,691020,31.0,16.0,3.0,50.0,58.0,533.0,591.0,395.0,694.0,1089.0,32.94117647058823,0.6078431372549019
Kerala,Kollam,691021,22.0,9.0,0.0,31.0,54.0,379.0,433.0,368.0,691.0,1059.0,46.625,0.6875
Kerala,Kollam,691301,57.0,10.0,1.0,68.0,61.0,702.0,763.0,667.0,668.0,1335.0,30.405797101449274,0.8260869565217391
Kerala,Kollam,691302,66.0,12.0,4.0,82.0,75.0,836.0,911.0,664.0,873.0,1537.0,29.49397590361446,0.7951807228915663
Kerala,Kollam,691303,19.0,9.0,3.0,31.0,78.0,459.0,537.0,339.0,500.0,839.0,43.0,0.59375
Kerala,Kollam,691304,8.0,1.0,1.0,10.0,20.0,124.0,144.0,118.0,227.0,345.0,44.45454545454545,0.7272727272727273
Kerala,Kollam,691305,30.0,18.0,3.0,51.0,22.0,269.0,291.0,378.0,860.0,1238.0,29.403846153846153,0.5769230769230769
Kerala,Kollam,691306,133.0,30.0,5.0,168.0,157.0,1743.0,1900.0,1521.0,2093.0,3614.0,32.62721893491124,0.7869822485207101
Kerala,Kollam,691307,31.0,3.0,2.0,36.0,19.0,215.0,234.0,367.0,722.0,1089.0,35.75675675675676,0.8378378378378378
Kerala,Kollam,691308,9.0,3.0,4.0,16.0,2.0,60.0,62.0,84.0,179.0,263.0,19.11764705882353,0.5294117647058824
Kerala,Kollam,691309,12.0,0.0,0.0,12.0,20.0,109.0,129.0,162.0,306.0,468.0,45.92307692307692,0.9230769230769231
Kerala,Kollam,691310,46.0,7.0,6.0,59.0,55.0,553.0,608.0,701.0,1794.0,2495.0,51.71666666666667,0.7666666666666667
Kerala,Kollam,691311,14.0,5.0,2.0,21.0,16.0,165.0,181.0,207.0,257.0,464.0,29.318181818181817,0.6363636363636364
Kerala,Kollam,691312,46.0,12.0,6.0,64.0,44.0,549.0,593.0,685.0,1078.0,1763.0,36.246153846153845,0.7076923076923077
Kerala,Kollam,691319,7.0,2.0,0.0,9.0,12.0,75.0,87.0,130.0,74.0,204.0,29.1,0.7
Kerala,Kollam,691322,22.0,4.0,0.0,26.0,30.0,226.0,256.0,360.0,577.0,937.0,44.18518518518518,0.8148148148148148
Kerala,Kollam,691331,28.0,3.0,2.0,33.0,12.0,154.0,166.0,263.0,472.0,735.0,26.5,0.8235294117647058
Kerala,Kollam,691332,21.0,7.0,1.0,29.0,5.0,188.0,193.0,220.0,428.0,648.0,28.033333333333335,0.7
Kerala,Kollam,691333,41.0,15.0,5.0,61.0,47.0,532.0,579.0,667.0,1187.0,1854.0,39.24193548387097,0.6612903225806451
Kerala,Kollam,691334,25.0,10.0,0.0,35.0,18.0,245.0,263.0,296.0,294.0,590.0,23.694444444444443,0.6944444444444444
Kerala,Kollam,691500,12.0,0.0,0.0,12.0,13.0,93.0,106.0,141.0,211.0,352.0,35.23076923076923,0.9230769230769231
Kerala,Kollam,691501,21.0,7.0,1.0,29.0,21.0,299.0,320.0,327.0,570.0,897.0,40.56666666666667,0.7
Kerala,Kollam,691502,27.0,7.0,0.0,34.0,27.0,201.0,228.0,364.0,1021.0,1385.0,46.08571428571429,0.7714285714285715
Kerala,Kollam,691503,44.0,8.0,3.0,55.0,43.0,510.0,553.0,481.0,842.0,1323.0,33.5,0.7857142857142857
Kerala,Kollam,691504,38.0,6.0,1.0,45.0,69.0,682.0,751.0,613.0,899.0,1512.0,49.19565217391305,0.8260869565217391
Kerala,Kollam,691505,54.0,16.0,6.0,76.0,52.0,730.0,782.0,920.0,1887.0,2807.0,46.61038961038961,0.7012987012987013
Kerala,Kollam,691506,21.0,6.0,1.0,28.0,17.0,284.0,301.0,377.0,941.0,1318.0,55.827586206896555,0.7241379310344828
Kerala,Kollam,691507,75.0,16.0,3.0,94.0,38.0,568.0,606.0,718.0,864.0,1582.0,23.03157894736842,0.7894736842105263
Kerala,Kollam,691508,66.0,16.0,4.0,86.0,79.0,614.0,693.0,900.0,1914.0,2814.0,40.310344827586206,0.7586206896551724
Kerala,Kollam,691509,45.0,7.0,1.0,53.0,23.0,309.0,332.0,405.0,799.0,1204.0,28.444444444444443,0.8333333333333334
Kerala,Kollam,691510,32.0,10.0,3.0,45.0,22.0,338.0,360.0,333.0,392.0,725.0,23.58695652173913,0.6956521739130435
Kerala,Kollam,691511,25.0,5.0,1.0,31.0,21.0,306.0,327.0,444.0,877.0,1321.0,51.5,0.78125
Kerala,Kollam,691512,21.0,4.0,0.0,25.0,18.0,207.0,225.0,319.0,479.0,798.0,39.34615384615385,0.8076923076923077
Kerala,Kollam,691515,16.0,3.0,0.0,19.0,11.0,184.0,195.0,240.0,306.0,546.0,37.05,0.8
Kerala,Kollam,691516,41.0,6.0,0.0,47.0,30.0,317.0,347.0,403.0,425.0,828.0,24.479166666666668,0.8541666666666666
Kerala,Kollam,691520,17.0,4.0,1.0,22.0,25.0,378.0,403.0,311.0,461.0,772.0,51.08695652173913,0.7391304347826086
Kerala,Kollam,691521,12.0,1.0,1.0,14.0,23.0,181.0,204.0,218.0,267.0,485.0,45.93333333333333,0.8
Kerala,Kollam,691522,17.0,5.0,2.0,24.0,21.0,245.0,266.0,350.0,558.0,908.0,46.96,0.68
Kerala,Kollam,691526,4.0,0.0,0.0,4.0,11.0,41.0,52.0,18.0,34.0,52.0,20.8,0.8
Kerala,Kollam,691531,39.0,9.0,6.0,54.0,7.0,328.0,335.0,560.0,1121.0,1681.0,36.654545454545456,0.7090909090909091
Kerala,Kollam,691532,92.0,21.0,12.0,125.0,43.0,547.0,590.0,641.0,739.0,1380.0,15.634920634920634,0.7301587301587301
Kerala,Kollam,691533,45.0,13.0,3.0,61.0,59.0,633.0,692.0,835.0,831.0,1666.0,38.03225806451613,0.7258064516129032
Kerala,Kollam,691534,43.0,9.0,3.0,55.0,57.0,593.0,650.0,660.0,679.0,1339.0,35.517857142857146,0.7678571428571429
Kerala,Kollam,691535,36.0,4.0,6.0,46.0,21.0,272.0,293.0,326.0,583.0,909.0,25.574468085106382,0.7659574468085106
Kerala,Kollam,691536,92.0,16.0,5.0,113.0,101.0,1204.0,1305.0,1154.0,1524.0,2678.0,34.93859649122807,0.8070175438596491
Kerala,Kollam,691537,58.0,9.0,0.0,67.0,57.0,739.0,796.0,569.0,536.0,1105.0,27.955882352941178,0.8529411764705882
Kerala,Kollam,691538,34.0,9.0,3.0,46.0,21.0,231.0,252.0,452.0,666.0,1118.0,29.148936170212767,0.723404255319149
Kerala,Kollam,691540,4.0,1.0,0.0,5.0,15.0,153.0,168.0,162.0,227.0,389.0,92.83333333333333,0.6666666666666666
Kerala,Kollam,691541,20.0,4.0,2.0,26.0,31.0,214.0,245.0,281.0,672.0,953.0,44.370370370370374,0.7407407407407407
Kerala,Kollam,691543,2.0,0.0,1.0,3.0,12.0,103.0,115.0,112.0,158.0,270.0,96.25,0.5
Kerala,Kollam,691552,8.0,1.0,0.0,9.0,14.0,123.0,137.0,152.0,214.0,366.0,50.3,0.8
Kerala,Kollam,691553,13.0,0.0,0.0,13.0,8.0,104.0,112.0,139.0,239.0,378.0,35.0,0.9285714285714286
Kerala,Kollam,691556,11.0,3.0,0.0,14.0,9.0,86.0,95.0,80.0,78.0,158.0,16.866666666666667,0.7333333333333333
Kerala,Kollam,691557,10.0,5.0,1.0,16.0,14.0,173.0,187.0,304.0,688.0,992.0,69.3529411764706,0.5882352941176471
Kerala,Kollam,691559,63.0,7.0,0.0,70.0,40.0,479.0,519.0,648.0,1164.0,1812.0,32.83098591549296,0.8873239436619719
Kerala,Kollam,691560,22.0,7.0,1.0,30.0,17.0,320.0,337.0,344.0,401.0,745.0,34.903225806451616,0.7096774193548387
Kerala,Kollam,691566,27.0,3.0,0.0,30.0,13.0,251.0,264.0,277.0,506.0,783.0,33.774193548387096,0.8709677419354839
Kerala,Kollam,691571,43.0,9.0,2.0,54.0,85.0,666.0,751.0,453.0,861.0,1314.0,37.54545454545455,0.7818181818181819
Kerala,Kollam,691572,26.0,1.0,1.0,28.0,24.0,274.0,298.0,387.0,505.0,892.0,41.03448275862069,0.896551724137931
Kerala,Kollam,691573,33.0,2.0,1.0,36.0,21.0,286.0,307.0,313.0,380.0,693.0,27.027027027027028,0.8918918918918919
Kerala,Kollam,691574,44.0,11.0,2.0,57.0,65.0,489.0,554.0,468.0,756.0,1224.0,30.655172413793103,0.7586206896551724
Kerala,Kollam,691576,78.0,19.0,1.0,98.0,107.0,1002.0,1109.0,1058.0,1607.0,2665.0,38.121212121212125,0.7878787878787878
Kerala,Kollam,691577,78.0,11.0,0.0,89.0,108.0,1017.0,1125.0,875.0,1171.0,2046.0,35.233333333333334,0.8666666666666667
Kerala,Kollam,691578,41.0,6.0,3.0,50.0,22.0,299.0,321.0,550.0,938.0,1488.0,35.470588235294116,0.803921568627451
Kerala,Kollam,691579,26.0,5.0,3.0,34.0,26.0,302.0,328.0,475.0,632.0,1107.0,41.0,0.7428571428571429
Kerala,Kollam,691581,11.0,6.0,2.0,19.0,23.0,237.0,260.0,186.0,362.0,548.0,40.4,0.55
Kerala,Kollam,691582,25.0,1.0,1.0,27.0,12.0,271.0,283.0,271.0,389.0,660.0,33.67857142857143,0.8928571428571429
Kerala,Kollam,691583,116.0,34.0,3.0,153.0,76.0,1366.0,1442.0,1072.0,1781.0,2853.0,27.88961038961039,0.7532467532467533
Kerala,Kollam,691584,33.0,6.0,0.0,39.0,18.0,318.0,336.0,361.0,431.0,792.0,28.2,0.825
Kerala,Kollam,691585,19.0,6.0,0.0,25.0,48.0,396.0,444.0,429.0,665.0,1094.0,59.15384615384615,0.7307692307692307
Kerala,Kollam,691589,44.0,17.0,7.0,68.0,138.0,860.0,998.0,680.0,964.0,1644.0,38.289855072463766,0.6376811594202898
Kerala,Kollam,691590,12.0,5.0,0.0,17.0,15.0,249.0,264.0,260.0,313.0,573.0,46.5,0.6666666666666666
Kerala,Kollam,691601,89.0,29.0,3.0,121.0,172.0,1726.0,1898.0,1272.0,2240.0,3512.0,44.34426229508197,0.7295081967213115
Kerala,Kollam,691602,21.0,15.0,0.0,36.0,31.0,357.0,388.0,356.0,487.0,843.0,33.270270270270274,0.5675675675675675
Kerala,Kollam,695562,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666
Kerala,Kottayam,686001,15.0,11.0,1.0,27.0,14.0,197.0,211.0,192.0,376.0,568.0,27.821428571428573,0.5357142857142857
Kerala,Kottayam,686002,3.0,1.0,0.0,4.0,1.0,52.0,53.0,67.0,71.0,138.0,38.2,0.6
Kerala,Kottayam,686003,24.0,6.0,1.0,31.0,18.0,216.0,234.0,257.0,433.0,690.0,28.875,0.75
Kerala,Kottayam,686004,19.0,11.0,2.0,32.0,20.0,373.0,393.0,320.0,511.0,831.0,37.09090909090909,0.5757575757575758
Kerala,Kottayam,686005,10.0,7.0,0.0,17.0,8.0,95.0,103.0,145.0,177.0,322.0,23.61111111111111,0.5555555555555556
Kerala,Kottayam,686006,18.0,2.0,1.0,21.0,11.0,161.0,172.0,172.0,209.0,381.0,25.136363636363637,0.8181818181818182
Kerala,Kottayam,686007,6.0,2.0,0.0,8.0,10.0,93.0,103.0,93.0,106.0,199.0,33.55555555555556,0.6666666666666666
Kerala,Kottayam,686008,55.0,12.0,0.0,67.0,21.0,381.0,402.0,352.0,546.0,898.0,19.11764705882353,0.8088235294117647
Kerala,Kottayam,686009,4.0,0.0,0.0,4.0,5.0,53.0,58.0,42.0,69.0,111.0,33.8,0.8
Kerala,Kottayam,686010,13.0,4.0,1.0,18.0,17.0,160.0,177.0,174.0,365.0,539.0,37.68421052631579,0.6842105263157895
Kerala,Kottayam,686011,37.0,8.0,0.0,45.0,34.0,446.0,480.0,433.0,743.0,1176.0,36.0,0.8043478260869565
Kerala,Kottayam,686012,19.0,4.0,0.0,23.0,18.0,196.0,214.0,298.0,333.0,631.0,35.208333333333336,0.7916666666666666
Kerala,Kottayam,686013,27.0,5.0,0.0,32.0,21.0,207.0,228.0,167.0,363.0,530.0,22.96969696969697,0.8181818181818182
Kerala,Kottayam,686014,5.0,4.0,0.0,9.0,13.0,110.0,123.0,112.0,146.0,258.0,38.1,0.5
Kerala,Kottayam,686015,13.0,5.0,0.0,18.0,15.0,144.0,159.0,179.0,221.0,400.0,29.42105263157895,0.6842105263157895
Kerala,Kottayam,686016,33.0,14.0,3.0,50.0,41.0,563.0,604.0,424.0,509.0,933.0,30.137254901960784,0.6470588235294118
Kerala,Kottayam,686017,10.0,7.0,1.0,18.0,14.0,178.0,192.0,143.0,172.0,315.0,26.68421052631579,0.5263157894736842
Kerala,Kottayam,686018,7.0,5.0,0.0,12.0,12.0,177.0,189.0,160.0,265.0,425.0,47.23076923076923,0.5384615384615384
Kerala,Kottayam,686019,44.0,18.0,0.0,62.0,47.0,454.0,501.0,588.0,1059.0,1647.0,34.095238095238095,0.6984126984126984
Kerala,Kottayam,686020,34.0,2.0,0.0,36.0,10.0,94.0,104.0,217.0,415.0,632.0,19.89189189189189,0.918918918918919
Kerala,Kottayam,686021,9.0,2.0,0.0,11.0,4.0,103.0,107.0,137.0,164.0,301.0,34.0,0.75
Kerala,Kottayam,686022,12.0,1.0,0.0,13.0,7.0,122.0,129.0,104.0,281.0,385.0,36.714285714285715,0.8571428571428571
Kerala,Kottayam,686041,15.0,1.0,1.0,17.0,5.0,90.0,95.0,66.0,70.0,136.0,12.833333333333334,0.8333333333333334
Kerala,Kottayam,686101,20.0,10.0,2.0,32.0,12.0,231.0,243.0,398.0,597.0,995.0,37.515151515151516,0.6060606060606061
Kerala,Kottayam,686102,19.0,26.0,0.0,45.0,18.0,212.0,230.0,292.0,652.0,944.0,25.52173913043478,0.41304347826086957
Kerala,Kottayam,686103,13.0,8.0,2.0,23.0,5.0,112.0,117.0,191.0,344.0,535.0,27.166666666666668,0.5416666666666666
Kerala,Kottayam,686104,23.0,10.0,0.0,33.0,16.0,146.0,162.0,311.0,698.0,1009.0,34.44117647058823,0.6764705882352942
Kerala,Kottayam,686105,81.0,18.0,0.0,99.0,43.0,469.0,512.0,532.0,1048.0,1580.0,20.92,0.81
Kerala,Kottayam,686106,20.0,5.0,0.0,25.0,16.0,103.0,119.0,207.0,526.0,733.0,32.76923076923077,0.7692307692307693
Kerala,Kottayam,686121,37.0,17.0,0.0,54.0,61.0,713.0,774.0,439.0,474.0,913.0,30.672727272727272,0.6727272727272727
Kerala,Kottayam,686122,12.0,15.0,2.0,29.0,17.0,223.0,240.0,177.0,187.0,364.0,20.133333333333333,0.4
Kerala,Kottayam,686123,6.0,2.0,0.0,8.0,11.0,84.0,95.0,99.0,133.0,232.0,36.333333333333336,0.6666666666666666
Kerala,Kottayam,686141,39.0,9.0,1.0,49.0,38.0,362.0,400.0,441.0,407.0,848.0,24.96,0.78
Kerala,Kottayam,686142,6.0,4.0,0.0,10.0,6.0,91.0,97.0,56.0,86.0,142.0,21.727272727272727,0.5454545454545454
Kerala,Kottayam,686143,25.0,2.0,0.0,27.0,20.0,227.0,247.0,217.0,182.0,399.0,23.071428571428573,0.8928571428571429
Kerala,Kottayam,686144,18.0,2.0,0.0,20.0,20.0,132.0,152.0,242.0,323.0,565.0,34.142857142857146,0.8571428571428571
Kerala,Kottayam,686501,22.0,5.0,1.0,28.0,19.0,339.0,358.0,387.0,555.0,942.0,44.827586206896555,0.7586206896551724
Kerala,Kottayam,686502,47.0,9.0,0.0,56.0,23.0,540.0,563.0,537.0,682.0,1219.0,31.263157894736842,0.8245614035087719
Kerala,Kottayam,686503,30.0,9.0,0.0,39.0,31.0,325.0,356.0,320.0,473.0,793.0,28.725,0.75
Kerala,Kottayam,686504,13.0,2.0,1.0,16.0,16.0,158.0,174.0,197.0,360.0,557.0,43.0,0.7647058823529411
Kerala,Kottayam,686505,2.0,0.0,0.0,2.0,4.0,22.0,26.0,10.0,17.0,27.0,17.666666666666668,0.6666666666666666
Kerala,Kottayam,686506,36.0,15.0,0.0,51.0,27.0,321.0,348.0,443.0,626.0,1069.0,27.25,0.6923076923076923
Kerala,Kottayam,686507,20.0,21.0,1.0,42.0,21.0,268.0,289.0,253.0,401.0,654.0,21.930232558139537,0.46511627906976744
Kerala,Kottayam,686508,21.0,8.0,0.0,29.0,32.0,296.0,328.0,354.0,572.0,926.0,41.8,0.7
Kerala,Kottayam,686509,32.0,19.0,1.0,52.0,26.0,413.0,439.0,409.0,721.0,1130.0,29.60377358490566,0.6037735849056604
Kerala,Kottayam,686510,25.0,6.0,0.0,31.0,29.0,236.0,265.0,305.0,492.0,797.0,33.1875,0.78125
Kerala,Kottayam,686512,35.0,15.0,0.0,50.0,27.0,345.0,372.0,402.0,559.0,961.0,26.137254901960784,0.6862745098039216
Kerala,Kottayam,686513,56.0,13.0,0.0,69.0,70.0,923.0,993.0,845.0,1239.0,2084.0,43.957142857142856,0.8
Kerala,Kottayam,686514,16.0,4.0,0.0,20.0,48.0,204.0,252.0,274.0,369.0,643.0,42.61904761904762,0.7619047619047619
Kerala,Kottayam,686515,9.0,9.0,0.0,18.0,5.0,148.0,153.0,150.0,216.0,366.0,27.31578947368421,0.47368421052631576
Kerala,Kottayam,686516,21.0,4.0,1.0,26.0,16.0,233.0,249.0,185.0,292.0,477.0,26.88888888888889,0.7777777777777778
Kerala,Kottayam,686517,10.0,1.0,1.0,12.0,4.0,51.0,55.0,84.0,78.0,162.0,16.692307692307693,0.7692307692307693
Kerala,Kottayam,686518,22.0,8.0,0.0,30.0,23.0,263.0,286.0,334.0,418.0,752.0,33.483870967741936,0.7096774193548387
Kerala,Kottayam,686519,13.0,0.0,0.0,13.0,10.0,100.0,110.0,148.0,233.0,381.0,35.07142857142857,0.9285714285714286
Kerala,Kottayam,686520,13.0,6.0,1.0,20.0,25.0,190.0,215.0,196.0,284.0,480.0,33.095238095238095,0.6190476190476191
Kerala,Kottayam,686521,9.0,5.0,0.0,14.0,17.0,163.0,180.0,178.0,202.0,380.0,37.333333333333336,0.6
Kerala,Kottayam,686522,8.0,6.0,0.0,14.0,6.0,108.0,114.0,104.0,111.0,215.0,21.933333333333334,0.5333333333333333
Kerala,Kottayam,686531,19.0,5.0,0.0,24.0,10.0,129.0,139.0,148.0,279.0,427.0,22.64,0.76
Kerala,Kottayam,686532,21.0,6.0,0.0,27.0,19.0,388.0,407.0,360.0,529.0,889.0,46.285714285714285,0.75
Kerala,Kottayam,686533,35.0,6.0,0.0,41.0,52.0,390.0,442.0,449.0,1361.0,1810.0,53.61904761904762,0.8333333333333334
Kerala,Kottayam,686535,29.0,3.0,0.0,32.0,23.0,208.0,231.0,345.0,590.0,935.0,35.333333333333336,0.8787878787878788
Kerala,Kottayam,686536,40.0,10.0,0.0,50.0,20.0,193.0,213.0,378.0,883.0,1261.0,28.901960784313726,0.7843137254901961
Kerala,Kottayam,686537,14.0,5.0,0.0,19.0,23.0,271.0,294.0,195.0,234.0,429.0,36.15,0.7
Kerala,Kottayam,686538,41.0,14.0,1.0,56.0,16.0,218.0,234.0,307.0,682.0,989.0,21.45614035087719,0.7192982456140351
Kerala,Kottayam,686539,24.0,3.0,1.0,28.0,9.0,146.0,155.0,181.0,468.0,649.0,27.724137931034484,0.8275862068965517
Kerala,Kottayam,686540,12.0,6.0,1.0,19.0,25.0,268.0,293.0,344.0,548.0,892.0,59.25,0.6
Kerala,Kottayam,686541,36.0,8.0,0.0,44.0,35.0,332.0,367.0,473.0,558.0,1031.0,31.066666666666666,0.8
Kerala,Kottayam,686542,23.0,11.0,0.0,34.0,28.0,254.0,282.0,377.0,394.0,771.0,30.085714285714285,0.6571428571428571
Kerala,Kottayam,686543,9.0,2.0,0.0,11.0,8.0,166.0,174.0,194.0,181.0,375.0,45.75,0.75
Kerala,Kottayam,686544,20.0,6.0,0.0,26.0,24.0,300.0,324.0,280.0,323.0,603.0,34.333333333333336,0.7407407407407407
Kerala,Kottayam,686545,6.0,2.0,0.0,8.0,7.0,100.0,107.0,153.0,296.0,449.0,61.77777777777778,0.6666666666666666
Kerala,Kottayam,686546,42.0,10.0,0.0,52.0,24.0,204.0,228.0,391.0,715.0,1106.0,25.169811320754718,0.7924528301886793
Kerala,Kottayam,686548,10.0,4.0,0.0,14.0,8.0,163.0,171.0,115.0,169.0,284.0,30.333333333333332,0.6666666666666666
Kerala,Kottayam,686555,4.0,0.0,0.0,4.0,8.0,78.0,86.0,60.0,81.0,141.0,45.4,0.8
Kerala,Kottayam,686561,8.0,3.0,0.0,11.0,6.0,130.0,136.0,147.0,211.0,358.0,41.166666666666664,0.6666666666666666
Kerala,Kottayam,686562,33.0,13.0,0.0,46.0,30.0,297.0,327.0,378.0,695.0,1073.0,29.78723404255319,0.7021276595744681
Kerala,Kottayam,686563,33.0,7.0,1.0,41.0,13.0,165.0,178.0,391.0,694.0,1085.0,30.071428571428573,0.7857142857142857
Kerala,Kottayam,686564,30.0,8.0,0.0,38.0,34.0,537.0,571.0,404.0,620.0,1024.0,40.8974358974359,0.7692307692307693
Kerala,Kottayam,686571,11.0,0.0,1.0,12.0,8.0,76.0,84.0,98.0,117.0,215.0,23.0,0.8461538461538461
