pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
505462,Andhra Pradesh,Karimnagar,20.0,5.0,0.0,17.0,111.0,79.0,142.0
505462,Telangana,Jagitial,31.0,2.0,0.0,30.0,340.0,141.0,146.0
505462,Telangana,Karimnagar,31.0,0.0,0.0,30.0,169.0,490.0,363.0
505466,Andhra Pradesh,Karim Nagar,1.0,0.0,0.0,0.0,8.0,0.0,3.0
505466,Andhra Pradesh,Karimnagar,4.0,1.0,0.0,5.0,35.0,12.0,23.0
505466,Telangana,Karimnagar,35.0,3.0,0.0,66.0,424.0,598.0,660.0
505466,Telangana,Siddipet,38.0,6.0,0.0,63.0,478.0,186.0,138.0
505467,Andhra Pradesh,Karim Nagar,3.0,1.0,0.0,0.0,22.0,5.0,19.0
505467,Andhra Pradesh,Karimnagar,18.0,2.0,0.0,24.0,232.0,72.0,213.0
505467,Telangana,Karimnagar,99.0,14.0,0.0,172.0,1014.0,1039.0,1426.0
505467,Telangana,Siddipet,85.0,8.0,0.0,69.0,883.0,295.0,194.0
505468,Andhra Pradesh,Karim Nagar,1.0,0.0,0.0,2.0,15.0,2.0,6.0
505468,Andhra Pradesh,Karimnagar,3.0,2.0,0.0,26.0,228.0,113.0,279.0
505468,Telangana,Karimnagar,130.0,15.0,0.0,140.0,1568.0,731.0,788.0
505469,Andhra Pradesh,Karimnagar,31.0,6.0,0.0,41.0,481.0,156.0,802.0
505469,Telangana,Karimnagar,96.0,2.0,0.0,82.0,1474.0,995.0,1404.0
505470,Andhra Pradesh,Karimnagar,5.0,2.0,0.0,15.0,310.0,33.0,102.0
505470,Telangana,Karimnagar,49.0,6.0,0.0,104.0,1416.0,362.0,216.0
505471,Telangana,Hanumakonda,31.0,1.0,0.0,27.0,225.0,15.0,42.0
505471,Telangana,Karimnagar,27.0,1.0,0.0,71.0,344.0,353.0,572.0
505471,Telangana,Warangal Urban,3.0,0.0,0.0,10.0,17.0,55.0,20.0
505472,Andhra Pradesh,Karimnagar,1.0,2.0,0.0,10.0,79.0,15.0,59.0
505472,Telangana,Karimnagar,48.0,9.0,0.0,43.0,284.0,419.0,528.0
505472,Telangana,Siddipet,3.0,1.0,0.0,2.0,47.0,19.0,8.0
505473,Andhra Pradesh,Karimnagar,15.0,3.0,0.0,53.0,358.0,101.0,284.0
505473,Telangana,Karimnagar,13.0,2.0,0.0,67.0,145.0,335.0,222.0
505473,Telangana,Siddipet,47.0,3.0,0.0,115.0,1700.0,258.0,214.0
505474,Andhra Pradesh,Karimnagar,14.0,0.0,0.0,17.0,265.0,45.0,130.0
505474,Telangana,Karimnagar,64.0,6.0,0.0,104.0,1648.0,564.0,615.0
505475,Andhra Pradesh,Karimnagar,2.0,0.0,0.0,13.0,147.0,24.0,112.0
505475,Telangana,Karimnagar,56.0,4.0,0.0,114.0,1351.0,360.0,473.0
505476,Andhra Pradesh,Karimnagar,1.0,0.0,0.0,0.0,14.0,2.0,17.0
505476,Telangana,Hanumakonda,21.0,2.0,0.0,32.0,319.0,22.0,43.0
505476,Telangana,Karimnagar,16.0,4.0,0.0,73.0,309.0,534.0,779.0
505476,Telangana,Warangal (urban),5.0,1.0,0.0,10.0,66.0,3.0,4.0
505480,Andhra Pradesh,Karimnagar,3.0,0.0,0.0,6.0,81.0,10.0,36.0
505480,Telangana,Hanumakonda,9.0,0.0,0.0,7.0,38.0,5.0,3.0
505480,Telangana,Karimnagar,20.0,1.0,0.0,30.0,302.0,200.0,207.0
505480,Telangana,Warangal Urban,1.0,0.0,0.0,1.0,4.0,6.0,1.0
505481,Andhra Pradesh,Karimnagar,12.0,2.0,0.0,16.0,162.0,54.0,261.0
505481,Telangana,Karimnagar,59.0,5.0,0.0,95.0,694.0,669.0,1013.0
505481,Telangana,Siddipet,1.0,0.0,0.0,4.0,85.0,12.0,3.0
505490,Andhra Pradesh,Karimnagar,2.0,0.0,0.0,5.0,131.0,34.0,97.0
505490,Telangana,Karimnagar,32.0,5.0,0.0,100.0,1046.0,244.0,229.0
505497,Andhra Pradesh,Karim Nagar,1.0,0.0,0.0,0.0,2.0,0.0,4.0
505497,Telangana,Hanumakonda,12.0,1.0,0.0,19.0,177.0,9.0,35.0
505497,Telangana,Karimnagar,21.0,2.0,0.0,44.0,212.0,287.0,483.0
505497,Telangana,Warangal Urban,3.0,0.0,0.0,2.0,4.0,62.0,6.0
505498,Andhra Pradesh,Karimnagar,1.0,1.0,0.0,9.0,90.0,26.0,87.0
505498,Telangana,Hanumakonda,6.0,0.0,0.0,8.0,91.0,7.0,4.0
505498,Telangana,Karimnagar,37.0,3.0,0.0,76.0,851.0,378.0,384.0
505501,Andhra Pradesh,Karim Nagar,1.0,0.0,0.0,0.0,4.0,0.0,0.0
505501,Telangana,Jagitial,59.0,2.0,1.0,65.0,635.0,306.0,150.0
505501,Telangana,Karimnagar,60.0,3.0,0.0,51.0,428.0,1007.0,628.0
505502,Andhra Pradesh,Karimnagar,6.0,2.0,0.0,19.0,295.0,93.0,289.0
505502,Telangana,Karimnagar,76.0,10.0,0.0,130.0,1479.0,476.0,612.0
505503,Telangana,Jayashankar Bhupalpally,128.0,55.0,0.0,375.0,3704.0,532.0,594.0
505503,Telangana,Karimnagar,33.0,15.0,0.0,310.0,1949.0,1435.0,1968.0
505504,Andhra Pradesh,Karimnagar,1.0,0.0,0.0,4.0,4.0,3.0,4.0
505504,Telangana,Jayashankar Bhupalpally,26.0,9.0,3.0,38.0,130.0,97.0,63.0
505504,Telangana,Karimnagar,112.0,45.0,0.0,120.0,763.0,780.0,1178.0
505505,Andhra Pradesh,Karimnagar,14.0,4.0,0.0,22.0,220.0,59.0,246.0
505505,Telangana,Karimnagar,45.0,5.0,0.0,82.0,1306.0,362.0,419.0
505514,Telangana,Karimnagar,12.0,1.0,0.0,40.0,263.0,416.0,817.0
505514,Telangana,Peddapalli,25.0,4.0,1.0,14.0,112.0,69.0,41.0
505524,Andhra Pradesh,Karimnagar,3.0,0.0,0.0,1.0,39.0,36.0,325.0
505524,Telangana,Karimnagar,30.0,4.0,0.0,56.0,333.0,692.0,1092.0
505524,Telangana,Rajanna Sircilla,33.0,2.0,0.0,119.0,983.0,282.0,360.0
505525,Andhra Pradesh,Karim Nagar,1.0,0.0,0.0,0.0,3.0,1.0,4.0
505525,Andhra Pradesh,Karimnagar,2.0,1.0,0.0,1.0,15.0,6.0,24.0
505525,Telangana,Karimnagar,51.0,7.0,0.0,109.0,610.0,906.0,1025.0
505525,Telangana,Peddapalli,63.0,11.0,0.0,97.0,1133.0,309.0,641.0
505526,Andhra Pradesh,Karimnagar,1.0,0.0,0.0,2.0,5.0,4.0,14.0
505526,Telangana,Jagitial,74.0,7.0,1.0,48.0,491.0,340.0,273.0
505526,Telangana,Karimnagar,68.0,12.0,0.0,93.0,702.0,842.0,920.0
505527,Andhra Pradesh,Karimnagar,3.0,1.0,0.0,13.0,100.0,24.0,54.0
505527,Telangana,Karimnagar,20.0,1.0,0.0,45.0,301.0,257.0,180.0
505528,Andhra Pradesh,Karimnagar,9.0,1.0,0.0,7.0,62.0,28.0,58.0
505528,Telangana,Karimnagar,19.0,6.0,0.0,65.0,232.0,405.0,422.0
505528,Telangana,Rajanna Sircilla,5.0,0.0,0.0,2.0,32.0,22.0,8.0
505528,Telangana,Siddipet,25.0,4.0,0.0,32.0,388.0,92.0,109.0
505529,Andhra Pradesh,Karim Nagar,1.0,1.0,0.0,0.0,2.0,1.0,3.0
505529,Andhra Pradesh,Karimnagar,8.0,0.0,0.0,17.0,145.0,101.0,162.0
505529,Telangana,Jagitial,99.0,6.0,0.0,85.0,563.0,371.0,178.0
505529,Telangana,Karimnagar,38.0,0.0,0.0,62.0,407.0,782.0,430.0
505530,Andhra Pradesh,Karimnagar,12.0,5.0,0.0,12.0,155.0,75.0,274.0
505530,Telangana,Karimnagar,97.0,7.0,0.0,176.0,1111.0,922.0,1331.0
505530,Telangana,Rajanna Sircilla,8.0,0.0,0.0,8.0,117.0,41.0,9.0
505530,Telangana,Siddipet,16.0,0.0,0.0,26.0,418.0,45.0,93.0
505531,Andhra Pradesh,Karimnagar,23.0,8.0,0.0,28.0,305.0,163.0,535.0
505531,Telangana,Jagitial,10.0,0.0,0.0,5.0,28.0,19.0,14.0
505531,Telangana,Karimnagar,116.0,10.0,0.0,106.0,1299.0,993.0,527.0
505532,Andhra Pradesh,Karimnagar,11.0,0.0,0.0,4.0,102.0,37.0,71.0
505532,Telangana,Jagitial,86.0,5.0,0.0,78.0,904.0,386.0,328.0
505532,Telangana,Karimnagar,62.0,10.0,0.0,49.0,329.0,1034.0,704.0
506001,Andhra Pradesh,Warangal,39.0,4.0,0.0,115.0,882.0,771.0,3055.0
506001,Telangana,Hanumakonda,211.0,20.0,4.0,420.0,3274.0,499.0,2094.0
506001,Telangana,Warangal,36.0,5.0,0.0,127.0,480.0,2037.0,1076.0
506001,Telangana,Warangal Urban,37.0,6.0,0.0,52.0,414.0,832.0,529.0
506002,Andhra Pradesh,Warangal,84.0,7.0,0.0,276.0,3064.0,1124.0,3064.0
506002,Telangana,Warangal,123.0,13.0,0.0,183.0,788.0,2796.0,1433.0
506002,Telangana,Warangal Urban,260.0,33.0,4.0,1227.0,9287.0,1454.0,1832.0
506003,Andhra Pradesh,Warangal,14.0,1.0,0.0,115.0,850.0,396.0,1186.0
506003,Telangana,Hanumakonda,63.0,8.0,0.0,163.0,1371.0,197.0,609.0
506003,Telangana,Warangal,23.0,7.0,0.0,63.0,241.0,1003.0,405.0
506003,Telangana,Warangal Urban,29.0,0.0,0.0,15.0,85.0,375.0,166.0
506004,Andhra Pradesh,Warangal,1.0,2.0,0.0,9.0,94.0,67.0,148.0
506004,Telangana,Hanumakonda,25.0,5.0,1.0,57.0,520.0,51.0,121.0
506004,Telangana,Warangal,3.0,1.0,0.0,7.0,50.0,261.0,109.0
506004,Telangana,Warangal Urban,7.0,0.0,0.0,16.0,52.0,47.0,18.0
506005,Andhra Pradesh,Warangal,9.0,3.0,0.0,86.0,770.0,230.0,649.0
506005,Telangana,Hanumakonda,4.0,0.0,0.0,1.0,57.0,0.0,2.0
506005,Telangana,Warangal,33.0,4.0,0.0,51.0,183.0,524.0,340.0
506005,Telangana,Warangal Rural,14.0,0.0,0.0,57.0,746.0,54.0,53.0
506005,Telangana,Warangal Urban,41.0,13.0,0.0,132.0,892.0,223.0,267.0
506006,Andhra Pradesh,Warangal,28.0,11.0,0.0,116.0,744.0,409.0,1896.0
506006,Telangana,Hanumakonda,26.0,3.0,0.0,60.0,579.0,30.0,109.0
506006,Telangana,Warangal,33.0,3.0,0.0,54.0,193.0,768.0,590.0
506006,Telangana,Warangal Rural,19.0,2.0,0.0,22.0,344.0,125.0,227.0
506006,Telangana,Warangal Urban,59.0,9.0,0.0,122.0,1007.0,295.0,336.0
506007,Andhra Pradesh,Warangal,7.0,0.0,0.0,8.0,76.0,13.0,73.0
506007,Telangana,Warangal,2.0,0.0,0.0,3.0,21.0,66.0,43.0
506007,Telangana,Warangal Urban,5.0,1.0,0.0,8.0,122.0,32.0,32.0
506009,Andhra Pradesh,Warangal,16.0,0.0,0.0,14.0,118.0,167.0,717.0
506009,Telangana,Hanumakonda,30.0,4.0,0.0,64.0,463.0,69.0,240.0
506009,Telangana,Warangal,9.0,1.0,0.0,17.0,52.0,320.0,248.0
506009,Telangana,Warangal Urban,8.0,1.0,1.0,2.0,50.0,108.0,61.0
506011,Andhra Pradesh,Warangal,5.0,0.0,0.0,2.0,19.0,12.0,48.0
506011,Telangana,Hanumakonda,8.0,3.0,0.0,9.0,58.0,6.0,11.0
506011,Telangana,Warangal Urban,5.0,0.0,1.0,2.0,3.0,12.0,7.0
506013,Andhra Pradesh,Warangal,6.0,0.0,0.0,20.0,134.0,67.0,162.0
506013,Telangana,Warangal,16.0,3.0,0.0,11.0,61.0,282.0,155.0
506013,Telangana,Warangal Urban,27.0,3.0,0.0,74.0,528.0,205.0,160.0
506015,Andhra Pradesh,Warangal,13.0,4.0,0.0,63.0,284.0,169.0,964.0
506015,Telangana,Hanumakonda,43.0,5.0,0.0,98.0,700.0,87.0,338.0
506015,Telangana,Warangal,6.0,2.0,0.0,10.0,60.0,398.0,258.0
506015,Telangana,Warangal Urban,20.0,0.0,0.0,27.0,250.0,191.0,141.0
506101,Andhra Pradesh,Warangal,58.0,6.0,0.0,145.0,1149.0,400.0,1226.0
506101,Telangana,Mahabubabad,134.0,28.0,0.0,401.0,3617.0,629.0,531.0
506101,Telangana,Warangal,179.0,29.0,0.0,471.0,1911.0,4106.0,1899.0
506104,Andhra Pradesh,Warangal,9.0,1.0,0.0,3.0,180.0,13.0,124.0
506104,Telangana,Mahabubabad,45.0,9.0,1.0,54.0,435.0,160.0,76.0
506104,Telangana,Warangal,46.0,6.0,0.0,127.0,593.0,1122.0,564.0
506105,Andhra Pradesh,Warangal,8.0,2.0,0.0,115.0,516.0,240.0,466.0
506105,Telangana,Mahabubabad,79.0,16.0,0.0,171.0,1421.0,424.0,226.0
506105,Telangana,Warangal,44.0,10.0,0.0,150.0,491.0,1079.0,553.0
506112,Andhra Pradesh,Warangal,35.0,17.0,0.0,84.0,859.0,498.0,843.0
506112,Telangana,Mahabubabad,140.0,28.0,0.0,207.0,1864.0,936.0,587.0
506112,Telangana,Warangal,51.0,9.0,0.0,123.0,397.0,1377.0,605.0
506112,Telangana,Warangal Rural,7.0,2.0,0.0,1.0,152.0,21.0,7.0
506122,Andhra Pradesh,Warangal,8.0,3.0,0.0,13.0,379.0,20.0,243.0
506122,Telangana,Warangal,69.0,12.0,0.0,147.0,405.0,1243.0,847.0
506122,Telangana,Warangal Rural,67.0,12.0,0.0,67.0,1517.0,362.0,315.0
506132,Andhra Pradesh,Warangal,24.0,9.0,0.0,4.0,686.0,17.0,309.0
506132,Telangana,Warangal,124.0,24.0,0.0,142.0,1185.0,1947.0,1146.0
506132,Telangana,Warangal Rural,37.0,4.0,0.0,57.0,1188.0,155.0,130.0
506134,Andhra Pradesh,Warangal,34.0,6.0,0.0,54.0,562.0,297.0,675.0
506134,Telangana,Mahabubabad,54.0,7.0,0.0,155.0,1190.0,254.0,220.0
506134,Telangana,Warangal,27.0,3.0,0.0,51.0,151.0,711.0,284.0
506134,Telangana,Warangal Rural,22.0,2.0,0.0,9.0,322.0,51.0,19.0
506135,Andhra Pradesh,Warangal,10.0,3.0,0.0,1.0,394.0,4.0,254.0
506135,Telangana,Mahabubabad,75.0,21.0,0.0,105.0,1223.0,107.0,172.0
506135,Telangana,Warangal,28.0,7.0,0.0,96.0,270.0,1087.0,378.0
506142,Andhra Pradesh,Warangal,12.0,4.0,0.0,65.0,472.0,288.0,603.0
506142,Telangana,Hanumakonda,48.0,6.0,0.0,153.0,1364.0,122.0,473.0
506142,Telangana,Warangal,25.0,5.0,0.0,38.0,135.0,671.0,275.0
506142,Telangana,Warangal Urban,22.0,1.0,0.0,29.0,108.0,183.0,69.0
506143,Andhra Pradesh,Warangal,13.0,3.0,0.0,108.0,589.0,331.0,589.0
506143,Telangana,Hanumakonda,5.0,0.0,0.0,5.0,91.0,9.0,19.0
506143,Telangana,Jangoan,87.0,12.0,0.0,136.0,1266.0,400.0,426.0
506143,Telangana,Warangal,16.0,2.0,0.0,53.0,116.0,523.0,147.0
506144,Andhra Pradesh,Warangal,4.0,1.0,0.0,27.0,236.0,92.0,199.0
506144,Telangana,Hanumakonda,2.0,0.0,0.0,6.0,61.0,0.0,1.0
506144,Telangana,Jangoan,34.0,3.0,0.0,70.0,724.0,121.0,106.0
506144,Telangana,Warangal,2.0,1.0,0.0,13.0,35.0,172.0,74.0
506144,Telangana,Warangal Urban,1.0,0.0,0.0,2.0,31.0,7.0,0.0
506145,Andhra Pradesh,Warangal,6.0,0.0,0.0,32.0,178.0,172.0,418.0
506145,Telangana,Hanumakonda,10.0,1.0,0.0,11.0,109.0,3.0,25.0
506145,Telangana,Jangoan,45.0,10.0,0.0,97.0,1105.0,282.0,351.0
506145,Telangana,Warangal,10.0,4.0,0.0,17.0,58.0,373.0,309.0
506145,Telangana,Warangal Urban,2.0,0.0,0.0,0.0,3.0,15.0,2.0
506151,Andhra Pradesh,Warangal,5.0,2.0,0.0,30.0,175.0,129.0,345.0
506151,Telangana,Hanumakonda,28.0,5.0,0.0,55.0,542.0,16.0,95.0
506151,Telangana,Warangal,28.0,4.0,0.0,23.0,54.0,273.0,116.0
506151,Telangana,Warangal Urban,3.0,1.0,0.0,7.0,26.0,60.0,15.0
506163,Andhra Pradesh,Warangal,11.0,3.0,0.0,122.0,1046.0,446.0,856.0
506163,Telangana,Mahabubabad,150.0,27.0,0.0,360.0,2500.0,602.0,510.0
506163,Telangana,Warangal,15.0,0.0,0.0,74.0,251.0,967.0,430.0
506163,Telangana,Warangal Rural,7.0,1.0,0.0,17.0,116.0,14.0,12.0
506164,Andhra Pradesh,Warangal,22.0,2.0,0.0,117.0,967.0,363.0,971.0
506164,Telangana,Hanumakonda,42.0,4.0,0.0,46.0,474.0,39.0,104.0
506164,Telangana,Jayashankar Bhupalpally,28.0,5.0,0.0,79.0,579.0,27.0,46.0
506164,Telangana,Mulugu,2.0,0.0,0.0,0.0,6.0,1.0,3.0
506164,Telangana,Warangal,28.0,5.0,0.0,82.0,187.0,1002.0,530.0
506164,Telangana,Warangal Rural,26.0,7.0,0.0,32.0,299.0,321.0,162.0
506165,Andhra Pradesh,Warangal,11.0,1.0,0.0,79.0,943.0,351.0,995.0
506165,Telangana,Mulugu,134.0,65.0,2.0,183.0,1575.0,268.0,500.0
506165,Telangana,Warangal,6.0,2.0,0.0,75.0,160.0,565.0,252.0
506166,Telangana,Warangal,2.0,0.0,0.0,1.0,11.0,18.0,8.0
506166,Telangana,Warangal Urban,8.0,0.0,0.0,8.0,71.0,10.0,19.0
506167,Andhra Pradesh,Warangal,41.0,11.0,0.0,157.0,953.0,658.0,1039.0
506167,Telangana,Jangoan,203.0,18.0,0.0,465.0,4401.0,911.0,662.0
506167,Telangana,Warangal,58.0,18.0,0.0,75.0,298.0,1108.0,588.0
506168,Andhra Pradesh,Warangal,7.0,0.0,0.0,22.0,362.0,126.0,683.0
506168,Telangana,Jayashankar Bhupalpally,55.0,13.0,0.0,117.0,1468.0,185.0,303.0
506168,Telangana,Mulugu,4.0,0.0,0.0,2.0,10.0,31.0,13.0
506168,Telangana,Warangal,8.0,2.0,0.0,26.0,125.0,411.0,241.0
506169,Andhra Pradesh,Warangal,8.0,0.0,0.0,6.0,360.0,12.0,410.0
506169,Telangana,Jayashankar Bhupalpally,120.0,16.0,0.0,142.0,1732.0,528.0,554.0
506169,Telangana,Warangal,15.0,5.0,0.0,103.0,323.0,834.0,716.0
506172,Andhra Pradesh,Warangal,7.0,1.0,0.0,3.0,680.0,8.0,214.0
506172,Telangana,Mulugu,170.0,45.0,1.0,164.0,1601.0,339.0,418.0
506172,Telangana,Warangal,8.0,3.0,0.0,143.0,380.0,828.0,310.0
506201,Andhra Pradesh,Warangal,5.0,1.0,0.0,22.0,103.0,47.0,66.0
506201,Telangana,Jangoan,49.0,4.0,0.0,50.0,631.0,173.0,91.0
506201,Telangana,Warangal,28.0,4.0,0.0,42.0,228.0,374.0,296.0
506221,Andhra Pradesh,Warangal,5.0,2.0,0.0,19.0,35.0,34.0,49.0
506221,Telangana,Jangoan,82.0,10.0,0.0,91.0,1170.0,416.0,502.0
506221,Telangana,Warangal,83.0,17.0,0.0,74.0,478.0,720.0,1098.0
506222,Telangana,Jangaon,15.0,6.0,0.0,30.0,208.0,32.0,38.0
506222,Telangana,Jangoan,41.0,14.0,0.0,40.0,455.0,129.0,246.0
506222,Telangana,Warangal,38.0,15.0,0.0,122.0,510.0,800.0,1773.0
506223,Andhra Pradesh,Warangal,0.0,1.0,0.0,1.0,26.0,9.0,18.0
506223,Telangana,Jangoan,14.0,2.0,0.0,4.0,61.0,71.0,7.0
506223,Telangana,Siddipet,70.0,2.0,1.0,127.0,714.0,174.0,165.0
506223,Telangana,Warangal,87.0,17.0,0.0,189.0,1025.0,1492.0,1745.0
506224,Andhra Pradesh,Warangal,1.0,1.0,0.0,4.0,26.0,20.0,23.0
506224,Telangana,Jangoan,22.0,2.0,0.0,61.0,333.0,139.0,108.0
506224,Telangana,Siddipet,31.0,1.0,0.0,46.0,337.0,57.0,22.0
506224,Telangana,Warangal,22.0,4.0,0.0,51.0,438.0,482.0,653.0
506244,Andhra Pradesh,Warangal,4.0,2.0,0.0,28.0,156.0,75.0,111.0
506244,Telangana,Jangaon,2.0,1.0,0.0,2.0,47.0,7.0,13.0
506244,Telangana,Jangoan,13.0,3.0,0.0,23.0,184.0,58.0,17.0
506244,Telangana,Warangal,180.0,29.0,0.0,159.0,1410.0,1635.0,1493.0
506252,Andhra Pradesh,Warangal,1.0,1.0,0.0,31.0,149.0,111.0,179.0
506252,Telangana,Jangaon,26.0,4.0,0.0,27.0,260.0,40.0,56.0
506252,Telangana,Jangoan,29.0,7.0,0.0,30.0,493.0,57.0,48.0
506252,Telangana,Warangal,49.0,12.0,0.0,135.0,538.0,868.0,886.0
506301,Andhra Pradesh,Warangal,6.0,2.0,0.0,66.0,276.0,175.0,222.0
506301,Telangana,Jangoan,51.0,8.0,0.0,90.0,632.0,179.0,121.0
506301,Telangana,Warangal,20.0,2.0,0.0,42.0,74.0,192.0,89.0
506302,Andhra Pradesh,Warangal,26.0,10.0,0.0,83.0,449.0,199.0,490.0
506302,Telangana,Jangaon,6.0,0.0,0.0,13.0,59.0,11.0,11.0
506302,Telangana,Jangoan,80.0,17.0,0.0,145.0,1279.0,406.0,241.0
506302,Telangana,Warangal,23.0,6.0,0.0,124.0,293.0,621.0,692.0
506303,Andhra Pradesh,Warangal,12.0,4.0,0.0,55.0,438.0,170.0,359.0
506303,Telangana,Jangoan,87.0,12.0,0.0,138.0,1108.0,310.0,162.0
506303,Telangana,Warangal,39.0,4.0,0.0,62.0,227.0,466.0,317.0
506310,Andhra Pradesh,Warangal,12.0,0.0,0.0,83.0,485.0,274.0,581.0
506310,Telangana,Hanumakonda,17.0,7.0,0.0,64.0,656.0,52.0,125.0
506310,Telangana,Mahabubabad,2.0,0.0,0.0,7.0,107.0,1.0,2.0
506310,Telangana,Warangal,32.0,2.0,0.0,18.0,117.0,478.0,297.0
506310,Telangana,Warangal Rural,23.0,3.0,0.0,43.0,814.0,175.0,158.0
506313,Andhra Pradesh,Warangal,7.0,2.0,0.0,127.0,676.0,379.0,712.0
506313,Telangana,Hanumakonda,7.0,1.0,0.0,14.0,191.0,12.0,31.0
506313,Telangana,Jangoan,3.0,0.0,0.0,7.0,142.0,28.0,18.0
506313,Telangana,Warangal,17.0,2.0,0.0,17.0,50.0,454.0,135.0
506313,Telangana,Warangal Rural,67.0,2.0,0.0,124.0,1804.0,278.0,295.0
506314,Andhra Pradesh,Warangal,18.0,2.0,0.0,104.0,809.0,405.0,723.0
506314,Telangana,Warangal,23.0,2.0,0.0,29.0,100.0,481.0,232.0
506314,Telangana,Warangal Rural,85.0,9.0,1.0,148.0,1686.0,374.0,478.0
506315,Andhra Pradesh,Warangal,0.0,1.0,0.0,9.0,14.0,13.0,22.0
506315,Telangana,Mahabubabad,141.0,23.0,0.0,112.0,978.0,714.0,342.0
506315,Telangana,Warangal,72.0,23.0,0.0,180.0,1076.0,1582.0,1644.0
506316,Andhra Pradesh,Warangal,3.0,2.0,0.0,24.0,278.0,163.0,314.0
506316,Telangana,Jangaon,5.0,2.0,0.0,11.0,46.0,18.0,17.0
506316,Telangana,Jangoan,30.0,4.0,0.0,75.0,1050.0,142.0,142.0
506316,Telangana,Warangal,21.0,6.0,0.0,56.0,230.0,492.0,394.0
506316,Telangana,Warangal Rural,10.0,0.0,0.0,5.0,247.0,34.0,24.0
506317,Andhra Pradesh,Warangal,1.0,0.0,0.0,12.0,64.0,31.0,29.0
506317,Telangana,Jangaon,12.0,2.0,0.0,9.0,77.0,20.0,15.0
506317,Telangana,Jangoan,8.0,1.0,0.0,4.0,23.0,39.0,5.0
506317,Telangana,Mahabubabad,38.0,9.0,0.0,41.0,324.0,78.0,67.0
506317,Telangana,Warangal,22.0,2.0,0.0,82.0,404.0,568.0,667.0
506318,Andhra Pradesh,Warangal,1.0,0.0,0.0,4.0,68.0,24.0,44.0
506318,Telangana,Jangoan,3.0,0.0,0.0,4.0,37.0,33.0,23.0
506318,Telangana,Mahabubabad,34.0,8.0,0.0,41.0,320.0,47.0,32.0
506318,Telangana,Warangal,11.0,0.0,0.0,44.0,145.0,236.0,307.0
506319,Andhra Pradesh,Warangal,6.0,2.0,0.0,46.0,259.0,200.0,501.0
506319,Telangana,Hanumakonda,40.0,5.0,0.0,124.0,852.0,26.0,61.0
506319,Telangana,Warangal,7.0,1.0,0.0,8.0,22.0,231.0,139.0
506319,Telangana,Warangal Rural,9.0,0.0,0.0,15.0,102.0,71.0,27.0
506324,Andhra Pradesh,Warangal,1.0,0.0,0.0,3.0,18.0,15.0,22.0
506324,Telangana,Mahabubabad,119.0,30.0,0.0,236.0,2183.0,526.0,389.0
506324,Telangana,Warangal,51.0,24.0,0.0,185.0,1122.0,1445.0,1257.0
506330,Andhra Pradesh,Warangal,30.0,3.0,0.0,87.0,706.0,343.0,964.0
506330,Telangana,Warangal,35.0,1.0,0.0,56.0,177.0,562.0,338.0
506330,Telangana,Warangal Rural,62.0,5.0,0.0,177.0,2255.0,361.0,427.0
506331,Andhra Pradesh,Warangal,29.0,17.0,0.0,94.0,810.0,346.0,818.0
506331,Telangana,Warangal,64.0,6.0,0.0,79.0,730.0,845.0,559.0
506331,Telangana,Warangal Rural,58.0,7.0,0.0,153.0,2285.0,365.0,452.0
506332,Andhra Pradesh,Warangal,12.0,3.0,0.0,16.0,401.0,84.0,240.0
506332,Telangana,Mahabubabad,6.0,3.0,0.0,2.0,50.0,16.0,11.0
506332,Telangana,Warangal,39.0,11.0,0.0,50.0,278.0,676.0,366.0
506332,Telangana,Warangal Rural,33.0,1.0,0.0,54.0,820.0,212.0,96.0
506342,Andhra Pradesh,Warangal,10.0,6.0,0.0,75.0,596.0,257.0,1122.0
506342,Telangana,Hanumakonda,40.0,6.0,0.0,80.0,870.0,47.0,203.0
506342,Telangana,Warangal,18.0,6.0,0.0,76.0,140.0,429.0,285.0
506342,Telangana,Warangal Rural,29.0,2.0,0.0,34.0,330.0,271.0,127.0
506343,Andhra Pradesh,Warangal,10.0,0.0,0.0,15.0,289.0,61.0,185.0
506343,Telangana,Mulugu,49.0,14.0,0.0,90.0,910.0,333.0,221.0
506343,Telangana,Warangal,13.0,0.0,0.0,82.0,146.0,532.0,273.0
506344,Andhra Pradesh,Warangal,1.0,0.0,0.0,38.0,174.0,138.0,558.0
506344,Telangana,Mulugu,47.0,10.0,0.0,117.0,994.0,207.0,416.0
506344,Telangana,Warangal,9.0,0.0,0.0,13.0,33.0,244.0,151.0
506345,Andhra Pradesh,Warangal,12.0,2.0,0.0,61.0,567.0,305.0,691.0
506345,Telangana,Jayashankar Bhupalpally,58.0,11.0,0.0,138.0,1285.0,58.0,134.0
506345,Telangana,Mulugu,32.0,8.0,0.0,47.0,394.0,196.0,165.0
506345,Telangana,Warangal,12.0,3.0,0.0,38.0,110.0,400.0,243.0
506347,Andhra Pradesh,Warangal,2.0,0.0,0.0,31.0,175.0,180.0,576.0
506347,Telangana,Mulugu,47.0,10.0,0.0,93.0,946.0,195.0,364.0
506347,Telangana,Warangal,3.0,0.0,0.0,7.0,29.0,132.0,138.0
506348,Andhra Pradesh,Warangal,14.0,7.0,0.0,85.0,711.0,225.0,575.0
506348,Telangana,Jayashankar Bhupalpally,91.0,20.0,0.0,238.0,2087.0,136.0,329.0
